update,episode,circumstance,mask,partner,style,outcome,chosen_regret,o,c,e,a,n,step_o,step_c,step_e,step_a,step_n
2373,88,conference,mask_conference,environment,network_actively,goal_achieved,0.8617,0.37960,-0.24404,0.50000,0.50000,-0.37612,0.000383,-0.000497,0.000000,0.000000,-0.000536
2374,88,conference,mask_conference,environment,take_notes,delayed,-2.2697,0.37962,-0.24509,0.50000,0.50000,-0.37631,0.000021,-0.001054,0.000000,0.000000,-0.000184
2375,88,conference,mask_conference,environment,network_actively,goal_achieved,0.8660,0.37999,-0.24560,0.50000,0.50000,-0.37684,0.000376,-0.000510,0.000000,0.000000,-0.000535
2376,88,conference,mask_conference,environment,network_actively,goal_achieved,0.8664,0.38037,-0.24611,0.50000,0.50000,-0.37738,0.000375,-0.000510,0.000000,0.000000,-0.000535
2377,89,work,mask_work,environment,take_notes,failed,-2.2997,0.49999,0.50000,-0.50000,-0.50000,-0.50000,-0.000007,0.000000,0.000000,0.000000,0.000000
2378,89,work,mask_work,environment,deep_work,goal_achieved,1.8516,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000007,0.000000,0.000000,0.000000,0.000000
2379,89,work,mask_work,environment,take_notes,failed,-2.3006,0.49999,0.50000,-0.50000,-0.50000,-0.50000,-0.000005,0.000000,0.000000,0.000000,0.000000
2380,89,work,mask_work,environment,network_actively,failed,-2.5740,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000005,0.000000,0.000000,0.000000,0.000000
2381,89,work,mask_work,environment,deep_work,goal_achieved,1.8557,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2382,89,work,mask_work,environment,tidy_up,goal_achieved,1.8586,0.49963,0.50000,-0.50000,-0.50000,-0.50000,-0.000370,0.000000,0.000000,0.000000,0.000000
2383,89,work,mask_work,environment,take_notes,goal_achieved,1.4114,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000370,0.000000,0.000000,0.000000,0.000000
2384,89,work,mask_work,environment,handle_backlog,delayed,-1.3840,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2385,89,work,mask_work,environment,handle_backlog,goal_achieved,1.9319,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2386,89,home,mask_home,environment,network_actively,delayed,-1.9551,-0.49936,-0.21917,-0.50000,-0.48723,0.21081,-0.000355,0.000026,0.000000,-0.000428,0.000142
2387,89,home,mask_home,environment,zone_out,delayed,-1.4501,-0.49897,-0.21866,-0.50000,-0.48693,0.21066,0.000387,0.000505,0.000000,0.000299,-0.000149
2388,89,home,mask_home,environment,zone_out,delayed,-1.4503,-0.49858,-0.21816,-0.50000,-0.48663,0.21051,0.000385,0.000505,0.000000,0.000298,-0.000149
2389,89,home,mask_home,environment,quick_scan,failed,-2.8722,-0.49915,-0.21810,-0.50000,-0.48711,0.21046,-0.000570,0.000061,0.000000,-0.000482,-0.000058
2390,89,home,mask_home,environment,zone_out,delayed,-1.4470,-0.49877,-0.21759,-0.50000,-0.48681,0.21030,0.000382,0.000508,0.000000,0.000300,-0.000156
2391,89,home,mask_home,environment,rest_deeply,goal_achieved,1.6579,-0.49909,-0.21755,-0.50000,-0.48706,0.21030,-0.000315,0.000043,0.000000,-0.000244,-0.000001
2392,89,home,mask_home,environment,rest_deeply,goal_achieved,1.6575,-0.49940,-0.21750,-0.50000,-0.48730,0.21030,-0.000313,0.000044,0.000000,-0.000243,-0.000002
2393,89,home,mask_home,environment,zone_out,failed,-2.3628,-0.49829,-0.21653,-0.50000,-0.48626,0.20983,0.001114,0.000972,0.000000,0.001038,-0.000468
2394,89,home,mask_home,environment,network_actively,failed,-2.9920,-0.49906,-0.21670,-0.50000,-0.48720,0.21026,-0.000777,-0.000167,0.000000,-0.000936,0.000425
2395,89,conference,mask_conference,environment,rest_deeply,failed,-3.4446,0.38075,-0.24643,0.50000,0.50000,-0.37774,0.000383,-0.000315,0.000000,0.000000,-0.000362
2396,89,conference,mask_conference,environment,network_actively,goal_achieved,0.8688,0.38113,-0.24694,0.50000,0.50000,-0.37827,0.000377,-0.000509,0.000000,0.000000,-0.000535
2397,89,conference,mask_conference,environment,network_actively,goal_achieved,0.8692,0.38151,-0.24744,0.50000,0.50000,-0.37881,0.000377,-0.000509,0.000000,0.000000,-0.000535
2398,89,conference,mask_conference,environment,network_actively,goal_achieved,0.8695,0.38188,-0.24795,0.50000,0.50000,-0.37934,0.000377,-0.000509,0.000000,0.000000,-0.000535
2399,89,conference,mask_conference,environment,take_notes,goal_achieved,1.2432,0.38230,-0.24800,0.50000,0.50000,-0.37975,0.000419,-0.000050,0.000000,0.000000,-0.000402
2400,89,conference,mask_conference,environment,network_actively,goal_achieved,0.8683,0.38268,-0.24851,0.50000,0.50000,-0.38028,0.000379,-0.000503,0.000000,0.000000,-0.000535
2401,89,conference,mask_conference,environment,quick_scan,goal_achieved,1.0605,0.38242,-0.24962,0.50000,0.50000,-0.37952,-0.000266,-0.001115,0.000000,0.000000,0.000760
2402,89,conference,mask_conference,environment,network_actively,goal_achieved,0.8628,0.38279,-0.25012,0.50000,0.50000,-0.38005,0.000376,-0.000493,0.000000,0.000000,-0.000534
2403,89,conference,mask_conference,environment,network_actively,goal_achieved,0.8632,0.38317,-0.25061,0.50000,0.50000,-0.38059,0.000376,-0.000494,0.000000,0.000000,-0.000534
2404,90,work,mask_work,environment,deep_work,goal_achieved,1.8477,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2405,90,work,mask_work,environment,network_actively,failed,-2.5838,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2406,90,work,mask_work,environment,tidy_up,failed,-2.4641,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2407,90,work,mask_work,environment,deep_work,goal_achieved,1.8525,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2408,90,work,mask_work,environment,deep_work,goal_achieved,1.8525,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2409,90,work,mask_work,environment,handle_backlog,delayed,-1.3819,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2410,90,work,mask_work,environment,deep_work,delayed,-0.7191,0.49946,0.50000,-0.49978,-0.49987,-0.49961,-0.000543,0.000000,0.000219,0.000126,0.000394
2411,90,work,mask_work,environment,deep_work,delayed,-0.7191,0.49891,0.50000,-0.49956,-0.49975,-0.49921,-0.000543,0.000000,0.000219,0.000126,0.000394
2412,90,work,mask_work,environment,handle_backlog,goal_achieved,1.9427,0.49928,0.50000,-0.50000,-0.50000,-0.49974,0.000370,0.000000,-0.000437,-0.000252,-0.000527
2413,90,home,mask_home,environment,rest_deeply,goal_achieved,1.6642,-0.49936,-0.21665,-0.50000,-0.48743,0.21025,-0.000301,0.000052,0.000000,-0.000231,-0.000007
2414,90,home,mask_home,environment,rest_deeply,goal_achieved,1.6638,-0.49966,-0.21659,-0.50000,-0.48766,0.21024,-0.000299,0.000053,0.000000,-0.000229,-0.000007
2415,90,home,mask_home,environment,rest_deeply,goal_achieved,1.6634,-0.49996,-0.21654,-0.50000,-0.48789,0.21023,-0.000298,0.000053,0.000000,-0.000228,-0.000008
2416,90,home,mask_home,environment,zone_out,delayed,-1.4538,-0.49958,-0.21603,-0.50000,-0.48758,0.21007,0.000384,0.000512,0.000000,0.000306,-0.000161
2417,90,home,mask_home,environment,zone_out,goal_achieved,1.2855,-0.50000,-0.21691,-0.50000,-0.48948,0.21085,-0.000422,-0.000879,0.000000,-0.001900,0.000772
2418,90,home,mask_home,environment,rest_deeply,goal_achieved,1.6586,-0.50000,-0.21685,-0.50000,-0.48971,0.21084,0.000000,0.000054,0.000000,-0.000228,-0.000008
2419,90,home,mask_home,environment,zone_out,delayed,-1.4560,-0.49961,-0.21634,-0.50000,-0.48940,0.21068,0.000392,0.000513,0.000000,0.000310,-0.000160
2420,90,home,mask_home,environment,rest_deeply,goal_achieved,1.6619,-0.49990,-0.21628,-0.50000,-0.48962,0.21067,-0.000291,0.000057,0.000000,-0.000222,-0.000010
2421,90,home,mask_home,environment,rest_deeply,goal_achieved,1.6615,-0.50000,-0.21623,-0.50000,-0.48984,0.21066,-0.000101,0.000058,0.000000,-0.000221,-0.000011
2422,90,conference,mask_conference,environment,network_actively,goal_achieved,0.8636,0.38354,-0.25110,0.50000,0.50000,-0.38112,0.000376,-0.000494,0.000000,0.000000,-0.000533
2423,90,conference,mask_conference,environment,quick_scan,goal_achieved,1.0556,0.38328,-0.25221,0.50000,0.50000,-0.38037,-0.000266,-0.001103,0.000000,0.000000,0.000754
2424,90,conference,mask_conference,environment,network_actively,goal_achieved,0.8581,0.38365,-0.25269,0.50000,0.50000,-0.38090,0.000373,-0.000484,0.000000,0.000000,-0.000533
2425,90,conference,mask_conference,environment,rest_deeply,failed,-3.4604,0.38403,-0.25299,0.50000,0.50000,-0.38126,0.000380,-0.000297,0.000000,0.000000,-0.000360
2426,90,conference,mask_conference,environment,network_actively,goal_achieved,0.8605,0.38441,-0.25347,0.50000,0.50000,-0.38179,0.000375,-0.000484,0.000000,0.000000,-0.000533
2427,90,conference,mask_conference,environment,deep_work,goal_achieved,0.9883,0.38503,-0.25289,0.50000,0.50000,-0.38260,0.000620,0.000585,0.000000,0.000000,-0.000809
2428,90,conference,mask_conference,environment,deep_work,failed,-3.7652,0.38524,-0.25348,0.50000,0.50000,-0.38282,0.000208,-0.000588,0.000000,0.000000,-0.000214
2429,90,conference,mask_conference,environment,network_actively,goal_achieved,0.8555,0.38562,-0.25393,0.50000,0.50000,-0.38336,0.000385,-0.000458,0.000000,0.000000,-0.000545
2430,90,conference,mask_conference,environment,quick_scan,failed,-3.1212,0.38647,-0.25354,0.50000,0.50000,-0.38478,0.000846,0.000391,0.000000,0.000000,-0.001419
2431,91,work,mask_work,environment,take_notes,failed,-2.2929,0.49927,0.50000,-0.50000,-0.50000,-0.50000,-0.000010,0.000000,0.000000,0.000000,-0.000261
2432,91,work,mask_work,environment,rest_deeply,failed,-2.5701,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000726,0.000000,0.000000,0.000000,0.000000
2433,91,work,mask_work,environment,deep_work,goal_achieved,1.8572,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2434,91,work,mask_work,environment,handle_backlog,goal_achieved,1.9456,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2435,91,work,mask_work,environment,take_notes,goal_achieved,1.4201,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2436,91,work,mask_work,environment,handle_backlog,goal_achieved,1.9413,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2437,91,work,mask_work,environment,rest_deeply,delayed,-1.4045,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2438,91,work,mask_work,environment,tidy_up,delayed,-1.3846,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2439,91,work,mask_work,environment,handle_backlog,goal_achieved,1.9429,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2440,91,home,mask_home,environment,zone_out,goal_achieved,1.2769,-0.50000,-0.21710,-0.50000,-0.49174,0.21142,0.000000,-0.000875,0.000000,-0.001893,0.000767
2441,91,home,mask_home,environment,zone_out,delayed,-1.4594,-0.49960,-0.21659,-0.50000,-0.49142,0.21126,0.000399,0.000515,0.000000,0.000315,-0.000160
2442,91,home,mask_home,environment,zone_out,delayed,-1.4596,-0.49920,-0.21607,-0.50000,-0.49111,0.21110,0.000397,0.000515,0.000000,0.000314,-0.000161
2443,91,home,mask_home,environment,zone_out,failed,-2.3713,-0.49808,-0.21509,-0.50000,-0.49006,0.21063,0.001127,0.000977,0.000000,0.001047,-0.000470
2444,91,home,mask_home,environment,rest_deeply,goal_achieved,1.6678,-0.49835,-0.21503,-0.50000,-0.49027,0.21062,-0.000278,0.000066,0.000000,-0.000209,-0.000015
2445,91,home,mask_home,environment,step_away,goal_achieved,1.8627,-0.49872,-0.21498,-0.50000,-0.49083,0.21087,-0.000368,0.000049,0.000000,-0.000557,0.000249
2446,91,home,mask_home,environment,rest_deeply,delayed,-0.6087,-0.49949,-0.21510,-0.50000,-0.49227,0.21172,-0.000768,-0.000119,0.000000,-0.001439,0.000856
2447,91,home,mask_home,environment,step_away,failed,-2.8021,-0.49996,-0.21526,-0.50000,-0.49193,0.21117,-0.000474,-0.000159,0.000000,0.000337,-0.000556
2448,91,home,mask_home,environment,quick_scan,delayed,-1.7044,-0.50000,-0.21522,-0.50000,-0.49230,0.21118,-0.000036,0.000032,0.000000,-0.000373,0.000014
2449,91,conference,mask_conference,environment,network_actively,goal_achieved,0.8620,0.38685,-0.25401,0.50000,0.50000,-0.38532,0.000387,-0.000469,0.000000,0.000000,-0.000545
2450,91,conference,mask_conference,environment,network_actively,goal_achieved,0.8624,0.38724,-0.25448,0.50000,0.50000,-0.38587,0.000386,-0.000469,0.000000,0.000000,-0.000544
2451,91,conference,mask_conference,environment,network_actively,delayed,-0.3627,0.38718,-0.25430,0.49913,0.49929,-0.38539,-0.000060,0.000179,-0.000874,-0.000714,0.000482
2452,91,conference,mask_conference,environment,network_actively,delayed,-0.3627,0.38712,-0.25412,0.49825,0.49857,-0.38490,-0.000059,0.000180,-0.000874,-0.000714,0.000482
2453,91,conference,mask_conference,environment,network_actively,delayed,-0.3628,0.38706,-0.25394,0.49738,0.49786,-0.38442,-0.000059,0.000180,-0.000874,-0.000714,0.000482
2454,91,conference,mask_conference,environment,network_actively,goal_achieved,0.8663,0.38745,-0.25442,0.50000,0.49963,-0.38496,0.000387,-0.000477,0.002622,0.001770,-0.000539
2455,91,conference,mask_conference,environment,quick_scan,delayed,-2.0694,0.38802,-0.25440,0.50000,0.50000,-0.38583,0.000567,0.000022,0.000000,0.000373,-0.000872
2456,91,conference,mask_conference,environment,network_actively,goal_achieved,0.8646,0.38840,-0.25487,0.50000,0.50000,-0.38638,0.000386,-0.000469,0.000000,0.000000,-0.000546
2457,91,conference,mask_conference,environment,network_actively,goal_achieved,0.8651,0.38879,-0.25534,0.50000,0.50000,-0.38693,0.000386,-0.000470,0.000000,0.000000,-0.000546
2458,92,work,mask_work,environment,deep_work,goal_achieved,1.8453,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2459,92,work,mask_work,environment,handle_backlog,goal_achieved,1.9419,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2460,92,work,mask_work,environment,take_notes,delayed,-1.3750,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2461,92,work,mask_work,environment,deep_work,goal_achieved,1.8436,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2462,92,work,mask_work,environment,take_notes,goal_achieved,1.4110,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2463,92,work,mask_work,environment,deep_work,delayed,-0.7361,0.49945,0.50000,-0.49978,-0.49989,-0.49959,-0.000550,0.000000,0.000217,0.000113,0.000413
2464,92,work,mask_work,environment,take_notes,delayed,-1.3717,0.49982,0.50000,-0.50000,-0.50000,-0.50000,0.000370,0.000000,-0.000217,-0.000113,-0.000413
2465,92,work,mask_work,environment,deep_work,goal_achieved,1.8405,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000180,0.000000,0.000000,0.000000,0.000000
2466,92,work,mask_work,environment,deep_work,goal_achieved,1.8405,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2467,92,home,mask_home,environment,rest_deeply,goal_achieved,1.6949,-0.50000,-0.21517,-0.50000,-0.49242,0.21109,0.000000,0.000054,0.000000,-0.000121,-0.000092
2468,92,home,mask_home,environment,rest_deeply,goal_achieved,1.6948,-0.50000,-0.21512,-0.50000,-0.49254,0.21100,0.000000,0.000054,0.000000,-0.000120,-0.000092
2469,92,home,mask_home,environment,rest_deeply,goal_achieved,1.6947,-0.50000,-0.21506,-0.50000,-0.49266,0.21091,0.000000,0.000054,0.000000,-0.000120,-0.000092
2470,92,home,mask_home,environment,zone_out,goal_achieved,1.3014,-0.50000,-0.21595,-0.50000,-0.49447,0.21160,0.000000,-0.000890,0.000000,-0.001808,0.000693
2471,92,home,mask_home,environment,rest_deeply,goal_achieved,1.6876,-0.50000,-0.21590,-0.50000,-0.49460,0.21151,0.000000,0.000050,0.000000,-0.000126,-0.000089
2472,92,home,mask_home,environment,rest_deeply,delayed,-0.5846,-0.50000,-0.21606,-0.50000,-0.49597,0.21230,0.000000,-0.000157,0.000000,-0.001370,0.000791
2473,92,home,mask_home,environment,quick_scan,failed,-2.8498,-0.50000,-0.21599,-0.50000,-0.49633,0.21216,0.000000,0.000067,0.000000,-0.000360,-0.000142
2474,92,home,mask_home,environment,network_actively,failed,-2.9779,-0.50000,-0.21616,-0.50000,-0.49715,0.21249,0.000000,-0.000166,0.000000,-0.000819,0.000335
2475,92,home,mask_home,environment,quick_scan,failed,-2.8502,-0.50000,-0.21609,-0.50000,-0.49751,0.21235,0.000000,0.000067,0.000000,-0.000360,-0.000141
2476,92,conference,mask_conference,environment,network_actively,goal_achieved,0.8655,0.38917,-0.25581,0.50000,0.50000,-0.38747,0.000386,-0.000471,0.000000,0.000000,-0.000545
2477,92,conference,mask_conference,environment,network_actively,goal_achieved,0.8659,0.38956,-0.25628,0.50000,0.50000,-0.38802,0.000385,-0.000471,0.000000,0.000000,-0.000545
2478,92,conference,mask_conference,environment,tidy_up,failed,-3.6469,0.38986,-0.25663,0.50000,0.50000,-0.38836,0.000303,-0.000352,0.000000,0.000000,-0.000340
2479,92,conference,mask_conference,environment,network_actively,delayed,-0.3615,0.38981,-0.25645,0.49913,0.49929,-0.38788,-0.000057,0.000183,-0.000874,-0.000711,0.000478
2480,92,conference,mask_conference,environment,quick_scan,failed,-3.1093,0.39065,-0.25607,0.50000,0.50000,-0.38928,0.000840,0.000376,0.000874,0.000711,-0.001402
2481,92,conference,mask_conference,environment,network_actively,goal_achieved,0.8721,0.39103,-0.25655,0.50000,0.50000,-0.38982,0.000387,-0.000480,0.000000,0.000000,-0.000545
2482,92,conference,mask_conference,environment,network_actively,goal_achieved,0.8725,0.39142,-0.25703,0.50000,0.50000,-0.39037,0.000387,-0.000480,0.000000,0.000000,-0.000544
2483,92,conference,mask_conference,environment,quick_scan,delayed,-2.0666,0.39198,-0.25703,0.50000,0.50000,-0.39123,0.000563,0.000003,0.000000,0.000000,-0.000860
2484,92,conference,mask_conference,environment,take_notes,delayed,-2.2625,0.39201,-0.25806,0.50000,0.50000,-0.39143,0.000029,-0.001038,0.000000,0.000000,-0.000198
2485,93,work,mask_work,environment,take_notes,failed,-2.3026,0.49998,0.50000,-0.50000,-0.50000,-0.50000,-0.000018,0.000000,0.000000,0.000000,0.000000
2486,93,work,mask_work,environment,deep_work,goal_achieved,1.8434,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000018,0.000000,0.000000,0.000000,0.000000
2487,93,work,mask_work,environment,network_actively,failed,-2.5838,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2488,93,work,mask_work,environment,deep_work,goal_achieved,1.8444,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2489,93,work,mask_work,environment,take_notes,failed,-2.3033,0.49998,0.50000,-0.50000,-0.50000,-0.50000,-0.000016,0.000000,0.000000,0.000000,0.000000
2490,93,work,mask_work,environment,take_notes,delayed,-1.3744,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000016,0.000000,0.000000,0.000000,0.000000
2491,93,work,mask_work,environment,handle_backlog,failed,-2.4737,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2492,93,work,mask_work,environment,deep_work,goal_achieved,1.8541,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2493,93,work,mask_work,environment,deep_work,goal_achieved,1.8541,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2494,93,home,mask_home,environment,zone_out,failed,-2.3306,-0.49887,-0.21513,-0.50000,-0.49637,0.21181,0.001133,0.000966,0.000000,0.001135,-0.000547
2495,93,home,mask_home,environment,quick_scan,goal_achieved,1.7012,-0.49900,-0.21521,-0.50000,-0.49679,0.21230,-0.000133,-0.000088,0.000000,-0.000420,0.000492
2496,93,home,mask_home,environment,rest_deeply,delayed,-0.5786,-0.49978,-0.21537,-0.50000,-0.49815,0.21309,-0.000777,-0.000153,0.000000,-0.001363,0.000790
2497,93,home,mask_home,environment,rest_deeply,goal_achieved,1.6912,-0.50000,-0.21530,-0.50000,-0.49826,0.21299,-0.000222,0.000064,0.000000,-0.000103,-0.000101
2498,93,home,mask_home,environment,step_away,goal_achieved,1.8609,-0.50000,-0.21524,-0.50000,-0.49881,0.21324,0.000000,0.000061,0.000000,-0.000550,0.000251
2499,93,home,mask_home,environment,rest_deeply,delayed,-0.5885,-0.50000,-0.21539,-0.50000,-0.50000,0.21405,0.000000,-0.000153,0.000000,-0.001192,0.000813
2500,93,home,mask_home,environment,quick_scan,goal_achieved,1.6960,-0.50000,-0.21547,-0.50000,-0.50000,0.21456,0.000000,-0.000077,0.000000,0.000000,0.000507
2501,93,home,mask_home,environment,step_away,goal_achieved,1.8563,-0.50000,-0.21541,-0.50000,-0.50000,0.21482,0.000000,0.000061,0.000000,0.000000,0.000263
2502,93,home,mask_home,environment,zone_out,failed,-2.3482,-0.49884,-0.21444,-0.50000,-0.49890,0.21433,0.001156,0.000969,0.000000,0.001099,-0.000494
2503,93,conference,mask_conference,environment,network_actively,goal_achieved,0.8796,0.39239,-0.25856,0.50000,0.50000,-0.39197,0.000380,-0.000498,0.000000,0.000000,-0.000543
2504,93,conference,mask_conference,environment,network_actively,goal_achieved,0.8800,0.39277,-0.25906,0.50000,0.50000,-0.39251,0.000380,-0.000498,0.000000,0.000000,-0.000543
2505,93,conference,mask_conference,environment,quick_scan,goal_achieved,1.0681,0.39250,-0.26017,0.50000,0.50000,-0.39176,-0.000266,-0.001112,0.000000,0.000000,0.000753
2506,93,conference,mask_conference,environment,network_actively,delayed,-0.3558,0.39244,-0.26000,0.49915,0.49930,-0.39128,-0.000064,0.000168,-0.000848,-0.000698,0.000478
2507,93,conference,mask_conference,environment,network_actively,goal_achieved,0.8757,0.39282,-0.26050,0.50000,0.50000,-0.39182,0.000377,-0.000491,0.000848,0.000698,-0.000541
2508,93,conference,mask_conference,environment,take_notes,goal_achieved,1.2437,0.39324,-0.26051,0.50000,0.50000,-0.39224,0.000426,-0.000011,0.000000,0.000000,-0.000415
2509,93,conference,mask_conference,environment,quick_scan,goal_achieved,1.0659,0.39298,-0.26160,0.50000,0.50000,-0.39149,-0.000264,-0.001090,0.000000,0.000000,0.000748
2510,93,conference,mask_conference,environment,quick_scan,goal_achieved,1.0628,0.39272,-0.26267,0.50000,0.50000,-0.39075,-0.000264,-0.001077,0.000000,0.000000,0.000743
2511,93,conference,mask_conference,environment,network_actively,delayed,-0.3645,0.39264,-0.26251,0.49914,0.49928,-0.39026,-0.000072,0.000167,-0.000864,-0.000717,0.000493
2512,94,work,mask_work,environment,network_actively,goal_achieved,1.8250,0.50000,0.49981,-0.49868,-0.49989,-0.50000,0.000000,-0.000189,0.001325,0.000111,0.000000
2513,94,work,mask_work,environment,deep_work,delayed,-0.7233,0.49945,0.49999,-0.49844,-0.49977,-0.49960,-0.000553,0.000175,0.000230,0.000121,0.000405
2514,94,work,mask_work,environment,deep_work,goal_achieved,1.8522,0.50000,0.50000,-0.49987,-0.50000,-0.50000,0.000553,0.000014,-0.001421,-0.000232,-0.000405
2515,94,work,mask_work,environment,deep_work,goal_achieved,1.8520,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,-0.000134,0.000000,0.000000
2516,94,work,mask_work,environment,take_notes,delayed,-1.3702,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000000,0.000000,0.000000,0.000000
2517,94,work,mask_work,environment,network_actively,goal_achieved,1.8284,0.50000,0.49981,-0.49867,-0.49989,-0.50000,0.000000,-0.000192,0.001329,0.000114,0.000000
2518,94,work,mask_work,environment,network_actively,failed,-2.5727,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000192,-0.001329,-0.000114,0.000000
2519,94,work,mask_work,environment,network_actively,goal_achieved,1.8284,0.50000,0.49981,-0.49867,-0.49989,-0.50000,0.000000,-0.000192,0.001329,0.000114,0.000000
2520,94,work,mask_work,environment,take_notes,goal_achieved,1.4139,0.50000,0.50000,-0.50000,-0.50000,-0.50000,0.000000,0.000192,-0.001329,-0.000114,0.000000
2521,94,home,mask_home,environment,zone_out,goal_achieved,1.2832,-0.50000,-0.21532,-0.50000,-0.50000,0.21505,-0.001156,-0.000876,0.000000,-0.001099,0.000724
2522,94,home,mask_home,environment,quick_scan,goal_achieved,1.6898,-0.50000,-0.21539,-0.50000,-0.50000,0.21557,0.000000,-0.000072,0.000000,0.000000,0.000520
2523,94,home,mask_home,environment,tidy_up,goal_achieved,1.8109,-0.50000,-0.21520,-0.50000,-0.50000,0.21563,0.000000,0.000191,0.000000,0.000000,0.000059
2524,94,home,mask_home,environment,network_actively,delayed,-1.9335,-0.50000,-0.21513,-0.50000,-0.50000,0.21571,0.000000,0.000066,0.000000,0.000000,0.000078
2525,94,home,mask_home,environment,rest_deeply,goal_achieved,1.6646,-0.50000,-0.21506,-0.50000,-0.50000,0.21565,0.000000,0.000076,0.000000,0.000000,-0.000061
2526,94,home,mask_home,environment,zone_out,failed,-2.3556,-0.49884,-0.21409,-0.50000,-0.49890,0.21516,0.001163,0.000969,0.000000,0.001100,-0.000487
2527,94,home,mask_home,environment,quick_scan,delayed,-1.7123,-0.49923,-0.21403,-0.50000,-0.49928,0.21520,-0.000396,0.000054,0.000000,-0.000384,0.000039
2528,94,home,mask_home,environment,network_actively,failed,-2.9910,-0.49993,-0.21417,-0.50000,-0.50000,0.21557,-0.000693,-0.000141,0.000000,-0.000715,0.000371
2529,94,home,mask_home,environment,tidy_up,goal_achieved,1.8159,-0.50000,-0.21397,-0.50000,-0.50000,0.21562,-0.000074,0.000205,0.000000,0.000000,0.000049
2530,94,conference,mask_conference,environment,network_actively,goal_achieved,0.8629,0.39302,-0.26297,0.50000,0.50000,-0.39080,0.000375,-0.000464,0.000864,0.000717,-0.000542
2531,94,conference,mask_conference,environment,network_actively,goal_achieved,0.8616,0.39339,-0.26343,0.50000,0.50000,-0.39134,0.000374,-0.000460,0.000000,0.000000,-0.000544
2532,94,conference,mask_conference,environment,network_actively,goal_achieved,0.8621,0.39377,-0.26389,0.50000,0.50000,-0.39188,0.000373,-0.000461,0.000000,0.000000,-0.000543
