episode,agent,context,formal,casual,enthusiastic,quiet,entropy
39500,carol,default,0.0011,0.7557,0.2432,0.0001,0.4066
39500,dave,work,0.2258,0.0025,0.0003,0.7713,0.3995
39500,dave,home,0.4820,0.0096,0.0004,0.5080,0.5362
39500,dave,concert,0.4428,0.0031,0.0004,0.5536,0.5117
39500,dave,default,0.5338,0.0048,0.0004,0.4610,0.5200
40000,alice,work,0.0004,0.8635,0.1359,0.0002,0.2905
40000,alice,home,0.0004,0.9507,0.0488,0.0001,0.1438
40000,alice,concert,0.0004,0.9634,0.0361,0.0001,0.1153
40000,alice,default,0.0020,0.9378,0.0601,0.0001,0.1750
40000,bob,work,0.4525,0.0007,0.0001,0.5467,0.5012
40000,bob,home,0.5487,0.0033,0.0001,0.4479,0.5111
40000,bob,concert,0.5836,0.0010,0.0001,0.4153,0.4956
40000,bob,default,0.7573,0.0008,0.0000,0.2419,0.4038
40000,carol,work,0.0001,0.5572,0.4425,0.0001,0.4970
40000,carol,home,0.0002,0.7979,0.2019,0.0001,0.3645
40000,carol,concert,0.0002,0.8433,0.1565,0.0001,0.3147
40000,carol,default,0.0010,0.7563,0.2426,0.0001,0.4058
40000,dave,work,0.2259,0.0025,0.0003,0.7713,0.3995
40000,dave,home,0.4819,0.0096,0.0004,0.5081,0.5363
40000,dave,concert,0.4429,0.0031,0.0004,0.5536,0.5116
40000,dave,default,0.5325,0.0049,0.0004,0.4622,0.5204
